TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f002059,5,교통비,0,지하철,N,7,,,,,4100,
f_f002062,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
f_f002063,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,15000,
f_f002063,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,8150,
f_f002071,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
f_f002071,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,4000,
f_f002072,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,25000,
f_f002082,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f002082,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3500,
f_f002082,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8700,
f_f002083,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,7,,모자이카,2023-05-28 00:00,1,10000,렌트비
f_f002083,2,주유비,0,렌터카(승용/승합/버스 등등),N,7,,,,,50000,
f_f002083,2,통행료,0,렌터카(승용/승합/버스 등등),N,7,,,,,19500,
f_f002083,5,교통비,0,지하철,N,7,,,,,1250,
f_f002087,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f002087,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6200,
f_f002088,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
f_f002094,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1200,
f_f002094,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,26000,
f_f002097,4,교통비,0,택시,N,2,,,,,6000,
f_f002097,50,교통비,0,버스 + 지하철,N,2,,,,,13000,
f_f002097,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,187800,
f_f002101,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,25000,
f_f002101,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,750,
f_f002102,7,교통비,1,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-06-03 14:14,1,238400,기차표
f_f002116,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,20000,
f_f002116,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,16000,
f_f002117,1,주유비,0,자가용(승용/승합/트럭 등등),N,9,,,,,100000,
f_f002117,1,주차비,0,자가용(승용/승합/트럭 등등),N,9,,,,,6500,
f_f002117,1,통행료,0,자가용(승용/승합/트럭 등등),N,9,,,,,29400,
f_f002117,4,교통비,0,택시,N,3,,,,,84400,
f_f002119,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,25000,
f_f002119,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,7500,
f_f002119,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9000,
f_f002123,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f002123,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,16800,
f_f002428,5,교통비,0,지하철,N,2,,,,,9200,
f_f002438,12,교통비,0,시외/고속버스,N,5,,,,,25300,
f_f002438,4,교통비,1,택시,N,5,2268120612,(주)명주택시,2023-06-03 15:25,1,9200,택시비
f_f002438,7,교통비,0,KTX/SRT(고속열차),N,5,,,,,275900,
f_f002445,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f002451,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f002451,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
f_f002451,12,교통비,0,시외/고속버스,N,2,,,,,22900,
f_f002452,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8400,
f_f002457,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,80000,
f_f002457,50,교통비,0,버스 + 지하철,N,3,,,,,227700,
f_f002459,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,2000,
f_f002459,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,2500,
f_f002462,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f002462,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,22400,
f_f002464,4,교통비,1,택시,N,2,4880202162,,2023-06-05 20:29,1,7200,택시비
f_f002464,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-05-30 00:00,1,0,기차표
f_f002464,7,교통비,2,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,,1,0,기차표
f_f002465,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,58000,
f_f002465,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1000,
f_f002465,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,26800,
f_f002466,4,교통비,1,택시,N,2,1298638970,로카모빌리티(주) ,2023-06-04 19:34,1,3800,
f_f002466,4,교통비,2,택시,N,2,2260284945,,2023-06-04 13:35,1,6700,택시비
f_f002466,4,교통비,3,택시,N,2,2268101522,,2023-06-04 15:52,1,7300,택시비
f_f002466,4,교통비,4,택시,N,2,1298638970,로카모빌리티(주),2023-06-04 19:04,1,7900,
f_f002466,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-05-27 09:57,1,53900,기차표
f_f002466,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-05-26 10:09,3,50700,기차표
f_f002468,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
f_f002468,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,16100,
f_f002473,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6600,
f_f002475,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
f_f002475,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
f_f002480,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,6168190529,(주)쏘카,2023-05-26 19:22,1,103050,렌트비
f_f002480,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,2,6168190529,(주)쏘카,2023-06-03 22:40,1,132911,렌트비
f_f002485,10,교통비,1,배/선박,N,4,1078204813,한국해운조합,2023-06-08 00:00,1,23600,승선권
f_f002485,12,교통비,0,시외/고속버스,N,4,,,,,123200,
f_f002485,4,교통비,1,택시,N,4,6120270792,통영개인택시,2023-06-08 09:39,1,12000,택시비
f_f002492,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f002492,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,6600,
f_f002494,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f002494,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5300,
f_f002495,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,22000,
f_f002495,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7400,
f_f002498,13,교통비,0,시내/마을버스,N,1,,,,,10000,
f_f002498,4,교통비,0,택시,N,1,,,,,22800,
f_f002498,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,22000,
f_f002500,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,64000,
f_f002500,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11800,
f_f002500,10,교통비,1,배/선박,N,2,5248601528,NAVER FINANCIAL,2023-06-08 00:00,1,54000,외도상륙+해금강선상(왕복) 외도입장료별도 외 2건
f_f002501,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,80000,
f_f002501,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,7000,
f_f002502,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,32393,
f_f002502,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2600,
f_f002503,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,49700,
f_f002503,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7000,
f_f002505,4,교통비,0,택시,N,1,,,,,25500,
f_f002505,50,교통비,0,버스 + 지하철,N,1,,,,,10150,
f_f002505,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,51200,
f_f002506,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
f_f002506,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,14400,
f_f002507,50,교통비,0,버스 + 지하철,N,1,,,,,20000,
f_f002507,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,10000,
f_f002510,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,40000,
f_f002511,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
f_f002511,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1000,
f_f002511,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,22300,
f_f002512,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,100000,
f_f002513,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f002514,50,교통비,0,버스 + 지하철,N,1,,,,,41000,
f_f002516,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,104000,
f_f002518,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f002523,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
f_f002527,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
f_f002530,12,교통비,0,시외/고속버스,N,2,,,,,46300,
f_f002531,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
f_f002531,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
f_f002538,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,37000,
f_f002538,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,11400,
f_f002539,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,60000,
f_f002539,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,8300,
f_f002541,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f002541,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,18400,
f_f002542,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,80000,
f_f002542,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,6000,
f_f002544,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f002544,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2500,
f_f002545,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f002549,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f002549,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,1300,
f_f002549,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,8600,
f_f002551,13,교통비,0,시내/마을버스,N,1,,,,,11250,
f_f002551,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,53500,
f_f002554,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f002554,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5600,
f_f002556,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,6000,
f_f002556,50,교통비,0,버스 + 지하철,N,1,,,,,2900,
f_f002556,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-30 16:02,3,9600,기차표
f_f002556,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-30 16:01,3,50300,기차표
f_f002556,7,교통비,3,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-05-31 20:24,3,50300,기차표
f_f002556,7,교통비,4,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-05-31 10:31,3,8300,기차표
f_f002557,5,교통비,0,지하철,N,2,,,,,3600,
f_f002565,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f002565,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11400,
f_f002568,50,교통비,0,버스 + 지하철,N,2,,,,,12500,
f_f002568,7,교통비,1,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-06-02 00:00,1,17300,기차표
f_f002568,7,교통비,2,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-06-02 00:00,1,17100,기차표
f_f002575,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,80000,
f_f002575,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
f_f002575,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,32000,
f_f002579,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,100000,
f_f002579,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,34000,
f_f002581,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f002581,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1700,
f_f002582,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f002582,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
f_f002583,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f002583,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1150,
f_f002583,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4800,
f_f002584,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
