TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f007129,베네시안호텔,0,1,Y,,,2,,,경북 포항시 북구 삼호로 156-11,,,,,1,49000,
f_f007131,삼척들레펜션,0,3,Y,,,6,,,강원특별자치도 삼척시 근덕면 용화안길 690,강원특별자치도 삼척시 근덕면 용화리 477-2,,,,5,220000,
f_f007133,물치해변,0,3,N,,,3,,,강원특별자치도 양양군 강현면 동해대로 3580,강원특별자치도 양양군 강현면 물치리 7-8,,,,4,0,
f_f007133,벨리타펜션,1,3,Y,,,3,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-31 17:51,1,50000,양양 벨리타펜션(오션뷰) 
f_f007133,벨리타펜션,2,3,Y,,,3,,벨리타루스 펜션,강원특별자치도 양양군 강현면 물치3길 4-43,,4505077,5183035025,2023-08-21 15:54,1,20000,숙박비
f_f007144,아스라모텔,1,2,Y,,,2,,아고다,,,,,2023-08-10 00:00,1,40000,강릉 아스라 
f_f007148,포항글램핑앤카라반,1,5,Y,,,2,,포항 글램핑앤카라반,경북 포항시 남구 호미곶면 구만길 64,경북 포항시 남구 호미곶면 구만리 603,4709016,4711135023,2023-08-15 10:00,1,121200,숙박비
f_f007186,바다의꿈,1,3,Y,,,9,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-16 00:00,3,319000,101 숙박비
f_f007187,대구동성로제로게스트하우스,1,7,Y,,,1,,대구동성로제로게스트하우스,대구 중구 동성로12길 9,대구 중구 동문동 38-9,4223082,2711012000,2023-08-11 00:00,1,15600,남성4인 도미토리-숙박비
f_f007193,파인아트라벨호텔,0,1,Y,,,3,,,강원특별자치도 강릉시 해안로 32,강원특별자치도 강릉시 견소동 265,,,,4,206100,
f_f007199,피노호텔,1,1,Y,,,3,,옥션,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,2023-08-13 00:00,1,170000,북면 피노호텔
f_f007200,소노벨비발디파크,0,4,Y,,,7,,,강원특별자치도 홍천군 서면 한치골길 264,강원특별자치도 홍천군 서면 팔봉리 1289,,,,1,179858,
f_f007205,라헨느J펜션,1,3,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-16 19:58,1,0,고성 라헨느풀빌라J동
f_f007205,라헨느J펜션,2,3,Y,,,2,,라헨트풀빌라,강원특별자치도 고성군 죽왕면 가진해변길 229,강원특별자치도 고성군 죽왕면 공현진리 431-38,4502368,5182032024,2023-08-28 15:11,3,30000,숙박비
f_f007206,오월,1,6,Y,,,2,,오월,경북 안동시 마들2길 35-5,경북 안동시 용상동 1078-57,4721307,4717011000,2023-08-02 09:20,1,0,오월 
f_f007209,디그니티호텔,1,1,Y,,,5,,아고다,,,,,2023-07-12 00:00,1,169506,디그니티 호텔 
f_f007210,브리드호텔 양양,0,1,Y,,,8,,,강원특별자치도 양양군 현남면 인구항길 17,강원특별자치도 양양군 현남면 인구리 1-77,,,,4,720000,
f_f007216,청원모텔,1,2,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-06 00:00,1,47000,동해청원-숙박비
f_f007218,메이호텔,1,2,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-13 11:10,1,70000,
f_f007225,하조스테이,0,5,Y,,,6,,,강원특별자치도 양양군 현북면 하조대2길 48-31,강원특별자치도 양양군 현북면 하광정리 632-1,,,,3,329000,
f_f007226,션샤인호텔,1,1,Y,,,2,,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-01 09:25,1,133000,동해 션샤인호텔펜션
f_f007232,호텔여우비,0,1,Y,,,3,,,울산 남구 산업로647번길 14,울산 남구 삼산동 1640-6,,,,2,80841,
f_f007233,투헤븐모텔,1,2,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-07 22:02,1,55000,MO-디럭스(넷플릭스 무료이용) 
f_f007245,골든베이펜션,1,3,Y,,,2,,주식회사 비즈온네트웍스,강원특별자치도 춘천시 춘주로 54,강원특별자치도 춘천시 온의동 107,3218036,5111012100,2023-07-06 19:00,1,100000,3층 침대형 숙박비
f_f007246,이데아호텔,0,2,Y,,,2,,,부산 금정구 가마실로 21,부산 금정구 부곡동 304-11,,,,1,85000,
f_f007254,호텔1,1,1,N,,,1,,호텔1,부산 수영구 광안해변로 203,부산 수영구 광안동 196-3,3138005,2650010400,2023-08-15 20:43,1,49000,
f_f007306,강릉씨티호텔,1,1,Y,,,3,,강릉씨티호텔,강원특별자치도 강릉시 교동광장로 112,강원특별자치도 강릉시 교동 1883-5,3220005,5115011000,2023-08-17 15:00,1,192549,숙박비
f_f007335,경주 덴바스타 호텔 헤리티지,0,1,Y,,,2,,,170-16,,,,,1,99500,
f_f007353,웰리힐리파크,1,4,Y,,,4,,(주)현대홈쇼핑,서울 강동구 올림픽로70길 34,서울 강동구 천호동 454-2,4172287,1174010900,2023-06-14 00:00,1,229000,23년 NEW 웰리힐리파크 익사이팅 패키지
f_f007354,로즈모텔,1,2,Y,,,2,,로즈호텔,경북 경주시 태종로711번길 25-3,경북 경주시 노서동 132-11,4716213,4713010700,2023-08-14 21:56,1,140000,숙박비
f_f007357,필그림 게스트하우스 펜션,0,7,Y,,,1,,,197,,,,,1,30000,
f_f007375,이제 경주점,1,4,Y,,,2,,주식회사 인터파크트리플,서울 강남구 삼성로 512,,3122005,1168010500,2023-07-26 17:27,3,271515,이제 경주
f_f007437,롯데리조트 속초,1,4,Y,,,4,,(주)호텔롯데 속초리조트,강원특별자치도 속초시 대포항길 186,,4469021,5121011000,2023-08-29 00:00,1,309600,
f_f007460,강릉씨티호텔,1,1,Y,,,3,,트립탓컴,,,,,2023-07-30 00:00,1,143425,강릉씨티호텔
f_f007479,투헤븐호텔,0,1,Y,,,1,,,부산 수영구 남천바다로33번길 25,부산 수영구 광안동 202-8,,,,1,40000,
f_f007479,투헤븐호텔,1,1,Y,,,1,,아고다,,,,,2023-08-09 00:00,1,39266,부산 광안리 투헤븐 호텔
f_f007497,쉼농원펜션,1,3,Y,,,7,,쉼농원독채펜션,경북 안동시 일직면 경북대로 7565-3,경북 안동시 일직면 원호리 920-18,2018002,4717035032,2023-08-09 00:00,1,350000,숙박비
f_f007499,디그니티호텔,1,1,Y,,,2,,아고다,,,,,2023-08-31 00:00,1,71501,Dignity Hotel
f_f007501,오션그레이트펜션,0,3,Y,,,2,,,강원특별자치도 강릉시 강동면 헌화로 982-20,강원특별자치도 강릉시 강동면 정동진리 50-2,,,,5,24000,
f_f007502,라발스호텔,0,1,Y,,,2,,,부산 영도구 봉래나루로 82,부산 영도구 봉래동1가 29,,,,1,144359,
f_f007506,강릉 퀴스테,0,3,Y,,,2,,,난설헌로 259 퀴스테 펜션,,,,,1,74500,
f_f007506,퀴스테 펜션,0,3,Y,,,2,,,강원 강릉시 난설헌로 259,,,,,1,149000,
f_f007514,쌍용계곡펜션민박,0,3,Y,,,6,,,경북 문경시 농암면 청화로 229,경북 문경시 농암면 내서리 686,,,,5,200000,
f_f007515,망상오토캠핑리조트,0,4,Y,,,2,,,강원특별자치도 동해시 동해대로 6370,강원특별자치도 동해시 망상동 393-39,,,,1,200000,
f_f007520,팝콘호스텔,1,7,Y,,,5,,아고다,,,,,2023-08-08 00:00,1,206550,팝콘 호스텔 해운대
f_f007522,봄봄모텔,1,2,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-28 16:00,1,28000,춘천 봄봄
f_f007525,페리토애견풀빌라,2,3,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-22 01:32,1,288000,경주페리토애견풀빌라
f_f007528,브라운도트호텔 장생포점,1,1,Y,,,2,,,,,,,2023-07-12 00:00,1,109966,숙박비
f_f007529,국립칠보산자연휴양림,0,5,Y,,,4,,,경북 영덕군 병곡면 칠보산길 587,경북 영덕군 병곡면 영리 산 214,,,,5,19000,
f_f007530,서프홀릭 다대포,0,7,Y,,,2,,,"1548-37, 2층",,,,,4,0,
f_f007535,천진오길,0,1,N,,,4,,,강원특별자치도 고성군 토성면 천진5길 17,강원특별자치도 고성군 토성면 천진리 50-1,,,,4,0,
f_f007535,호텔파티오,0,1,N,,,4,,,강원특별자치도 고성군 토성면 동해대로 5180,강원특별자치도 고성군 토성면 아야진리 66-17,,,,1,150000,
f_f007538,국립용화산자연휴양림,1,9,Y,,,3,,용화산 자연휴양림,강원특별자치도 춘천시 사북면 사여골길 294,강원특별자치도 춘천시 사북면 고성리 산 102-13,4454311,5111036028,2023-07-20 12:12,1,134000,숙박비 
f_f007548,강릉달을삼킨바다,0,3,Y,,,5,,,강원특별자치도 강릉시 사천면 진리해변길 173,강원특별자치도 강릉시 사천면 사천진리 274-2,,,,4,210000,
f_f007550,광안지웰에스테이트오피스텔,1,11,Y,,,2,,에어비앤비,,,,,2023-08-18 14:20,1,161741,숙박비
f_f007554,퀸벨호텔,1,1,Y,,,1,,주식회사 인터파크트리플,서울 강남구 삼성로 512,,3122005,1168010500,2023-08-19 20:20,3,125000,대구 퀸벨호텔 
f_f007561,토요코인 대구동성로점,1,1,Y,,,2,,토요코인 대구동성로,대구 중구 동성로1길 15,,4223083,2711011900,2023-08-27 15:18,1,69830,
f_f007568,토요코인호텔 부산해운대2호점,0,1,Y,,,2,,,부산 해운대구 해운대해변로237번길 5,부산 해운대구 우동 648-2,,,,1,162000,
f_f007617,코모도호텔 경주,1,1,Y,,,1,,,,,,,2023-06-28 00:00,1,166664,코모도호텔 경주 
f_f007631,소노캄델피노 AB동,1,4,Y,,,4,,아고다,,,,,2023-08-02 00:00,1,204639,델피노 
f_f007688,로미지안가든,0,1,Y,,,3,,,강원특별자치도 정선군 북평면 어도원길 12,강원특별자치도 정선군 북평면 나전리 245,,,,1,100000,
f_f007700,바다내음펜션,1,3,Y,,,3,,㈜티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,2023-08-07 00:00,1,144000,[평창군]평창 바다내음 애견동반펜션
f_f007719,호텔발라스,0,2,Y,,,3,,,경북 포항시 남구 새천년대로434번길 22,경북 포항시 남구 대잠동 946-17,,,,5,80000,
f_f007731,H avenue,0,1,Y,,,2,,,890-6,,,,,5,70000,
f_f007733,SG빌라앤호텔,0,1,Y,,,7,,,경북 경주시 감포읍 동해안로 1819-23,경북 경주시 감포읍 나정리 682,,,,3,836000,
f_f007736,동해무릉건강숲,0,11,Y,,,2,,,강원특별자치도 동해시 삼화로 455,강원특별자치도 동해시 삼화동 861,,,,5,60000,
f_f007772,사무실,0,11,N,,,5,,,사무실,,,,,4,0,
f_f007772,해비치,1,3,Y,,,5,,네이버파이낸셜주식회사 ,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-06-05 00:00,1,300000,해비치201호 -숙박비
f_f007862,브라운도트호텔 일광해수욕장점,1,1,Y,,,2,,브라운도트,부산 기장군 일광읍 일역길 95-3,부산 기장군 일광읍 삼성리 711-3,4220225,2671025921,2023-07-26 00:00,1,110000,숙박비
f_f007864,로뎀나무,0,3,Y,,,10,,,경북 청도군 운문면 운문로 1348-10,경북 청도군 운문면 신원리 436,,,,5,370000,
f_f007869,파크로쉬리조트앤웰니스,1,1,Y,,,2,,아고다,,,,,2023-09-02 00:00,1,268515,파크로쉬 리조트앤웰니스
f_f007869,파크로쉬리조트앤웰니스 글라스하우스,0,1,N,,,2,,,강원특별자치도 정선군 북평면 중봉길 9-12,강원특별자치도 정선군 북평면 숙암리 482,,,,4,0,
f_f007916,베스트웨스턴플러스 경주,0,1,Y,,,2,,,경북 경주시 감포읍 동해안로 1819-21,경북 경주시 감포읍 나정리 681,,,,1,135300,
f_f007919,레드하우스오션힐즈,1,3,Y,,,2,,고니랩,서울 강남구 선릉로 638,서울 강남구 삼성동 34-1,3122006,1168010500,2023-08-16 00:10,1,238644,스위트오션뷰
f_f007924,썬라이즈호텔,0,1,Y,,,3,,,강원특별자치도 속초시 청초호반로 291,강원특별자치도 속초시 금호동 482-18,,,,1,129870,
f_f007929,하이캐슬리조트,1,4,Y,,,2,,하이캐슬,강원특별자치도 정선군 사북읍 하이원길 202,강원특별자치도 정선군 사북읍 사북리 469,4487360,5177025622,2023-08-15 00:00,1,0,숙박비
f_f007937,신라스테이 해운대,1,1,Y,,,3,,신라 스테이 해운대,부산 해운대구 해운대로570번길 46,부산 해운대구 우동 629-6,4199275,2635010500,2023-08-22 00:00,1,173250,
f_f007941,버몬트 더 레이크사이드,1,6,Y,,,2,,에어비앤비,,,,,2023-07-15 01:27,1,91268,숙박비
f_f007948,발리별펜션,1,3,Y,,,3,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-26 00:00,1,260000,Camp42층 숙박비
f_f007952,라마다호텔&스위트 평창,1,1,Y,,,2,,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-26 15:53,1,89000,평창 라마다호텔&스위트 바이 윈덤
f_f007953,뮤지엄스테이,0,1,Y,,,2,,,강원특별자치도 춘천시 사북면 화악지암길 99,강원특별자치도 춘천시 사북면 지암리 587,,,,5,210000,
f_f007956,월암재,1,6,Y,,,3,,아고다,,,,,2023-08-16 00:00,1,187919,월암재
f_f007957,경포비스타호텔,1,1,Y,,,2,,아고다,,,,,2023-08-14 00:00,1,105040,Gyeongpo Vista Hotel
f_f007958,속초아이파크스위트호텔앤레지던스,0,1,Y,,,3,,,강원특별자치도 속초시 중앙로 266,강원특별자치도 속초시 동명동 62,,,,1,140223,
f_f007959,대구메리어트호텔,1,1,Y,,,3,,메리어트호텔,대구 동구 동부로26길 6,대구 동구 신천동 326-1,4226067,2714010200,2023-09-10 00:00,1,247940,숙박비
f_f007959,어반웰니스클럽,0,1,N,,,3,,,326-1 대구메리어트 5층,,,,,4,0,
f_f007965,어반스테이 서면,2,11,Y,,,2,,어반스테이 서면,부산 부산진구 중앙대로 752,부산 부산진구 부전동 129-1,2000010,2623010300,2023-08-16 23:01,3,80910,숙박비
f_f007997,삼성인력개발원 영덕연수원,0,11,Y,,,3,,,경북 영덕군 병곡면 칠보산1길 71,경북 영덕군 병곡면 영리 산 115-9,,,,4,0,
f_f008015,밀양로그 펜션,0,3,Y,,,2,,,경남 밀양시 산외면 밀양대로 3405,경남 밀양시 산외면 희곡리 956,,,,5,130000,
f_f008015,밀양로그 펜션,1,3,Y,,,2,,밀양로그,경남 밀양시 산외면 밀양대로 3405,,2336001,4827033023,2023-08-03 20:43,3,130000,숙박비
f_f008031,하얀집,0,7,Y,,,3,,,강원특별자치도 속초시 청봉로5길 25,강원특별자치도 속초시 설악동 255-2,,,,1,69370,
f_f008072,다올펜션,1,3,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-13 17:18,1,170050,경주 다올펜션
f_f008082,라마다앙코르해운대호텔,1,1,Y,,,2,,(주)현대이지웰,서울 서대문구 충정로 23,서울 서대문구 충정로3가 470,3112011,1141010200,2023-08-16 00:00,1,137000,라마다 앙코르 바이 윈덤 부산 해운대 숙박비
f_f008089,음악시간펜션,1,3,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-07 00:00,1,119000,강릉 음악시간스파 펜션
f_f008094,세웅빌딩,1,11,Y,,,2,,에어비앤비,,,,,2023-08-20 15:01,1,84337,숙박비 
f_f008099,해뜨는집팬션,0,3,Y,,,3,,,대포동593-14,,,,,1,160000,
f_f008109,에이스호텔,1,2,Y,,,3,,통영 에이스호텔,경남 통영시 장좌로 30,경남 통영시 동호동 339-1,3333026,4822010800,2023-08-15 10:00,3,80000,숙박비
f_f008141,호텔컨시드,0,1,Y,,,2,,,울산 동구 해수욕장9길 66,울산 동구 일산동 977-4,,,,1,70000,
f_f008161,소나무향기민박,0,8,Y,,,4,,,검산길 329-10,,,,,5,130000,
f_f008165,스테이화개,1,3,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-16 15:13,3,110000,하동마마스펜션-숙박비
f_f008169,친척집,0,10,N,,,4,,,,,,,,4,0,
f_f008174,호텔자작나무,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-20 00:15,1,100000,강릉 경포대 자작나무
f_f008177,아바니 센트럴 부산,1,1,Y,,,2,,아고다,,,,,2023-08-20 00:00,1,139042,Avani Central Busan
f_f008178,펠릭스바이에스티엑스,1,1,Y,,,6,,에스티엑스서비스 부산사업본부,부산 해운대구 해운대로 620,부산 해운대구 우동 539-10,2006010,2635010500,2023-09-02 16:56,1,429000,숙박비
f_f008180,종종스테이,0,3,Y,,,2,,,단장1길 71-1,,,,,5,380000,
f_f008181,제주도 숙소,0,11,N,,,4,,,4133-8 꿈의숲4차,,,,,4,0,
f_f008181,파크하얏트 부산,1,1,Y,,,4,,파크하얏트부산호텔,부산 해운대구 마린시티1로 51,부산 해운대구 우동 1409-3,3133003,2635010500,2023-08-20 14:19,1,1078000,숙박비
f_f008187,경포마레호텔,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-06 10:03,1,232000,
f_f008188,바다그리기펜션,0,3,Y,,,2,,,강원특별자치도 고성군 토성면 봉포2길 10-3,강원특별자치도 고성군 토성면 봉포리 167-1,,,,5,240000,
f_f008190,투데이경포오션뷰펜션,0,3,Y,,,2,,,강원특별자치도 강릉시 하남길 343,강원특별자치도 강릉시 안현동 52-2,,,,1,149000,
f_f008193,즈므즈므 바다방,1,11,Y,,,2,,에어비앤비,,,,,2023-08-07 20:52,1,173295,숙박비
f_f008194,머그학동펜션,0,3,Y,,,2,,,경남 거제시 동부면 학동3길 2,경남 거제시 동부면 학동리 309-13,,,,1,175000,
f_f008198,호텔더엠,1,2,Y,,,2,,,,,,,2023-08-20 23:34,1,43000,숙박비
f_f008200,성주봉자연휴양림야영장 숲속야영장,1,5,Y,,,4,,성주봉 자연휴양림,경북 상주시 은척면 성주봉로 3,경북 상주시 은척면 남곡리 산 50,3311039,4725044024,2023-08-19 00:00,1,15000,숙박비
f_f008203,우드하우스호텔,1,1,Y,,,2,,아고다페이먼트코리아 유한회사,서울 중구 을지로 100,,3101006,1114010500,2023-08-16 15:25,1,75193,우드하우스 호텔
f_f008212,설화모텔,1,2,Y,,,2,,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-08-09 00:00,1,90000,설화모텔-숙박비
f_f008213,휘게&노빌레스파펜션,0,3,Y,,,4,,,1-24,,,,,1,169000,
f_f008216,하이원리조트 마운틴콘도,0,4,Y,,,3,,,강원특별자치도 정선군 고한읍 하이원길 265-1,강원특별자치도 정선군 고한읍 고한리 144-15,,,,4,0,
f_f008218,늘봄부티크모텔,1,2,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-20 00:00,3,80000,울진 늘봄 부띠끄
f_f008230,호텔봄봄,3,2,Y,,,1,,아고다,,,,,2023-08-16 00:00,1,54970,하동 호텔 봄봄
f_f008255,동해오션시티레지던스호텔,1,11,Y,,,2,,에어비앤비,,,,,2023-08-14 23:15,1,150188,숙박비 
f_f008276,토요코인호텔 부산해운대2호점,1,1,Y,,,2,,토요코인,부산 해운대구 해운대해변로237번길 5,부산 해운대구 우동 648-2,4199298,2635010500,2023-08-19 10:51,1,96200,숙박비
f_f008291,하이원팰리스호텔,1,4,Y,,,2,,하이원팰리스호텔,강원특별자치도 정선군 고한읍 고한7길 399,강원특별자치도 정선군 고한읍 고한리 424,4487024,5177025321,2023-08-23 00:00,1,121600,2023년(하)상시워터_팰리스호텔
f_f008308,하운드시그니처호텔 해운대점,0,1,Y,,,1,,,부산 해운대구 해운대로594번길 15,부산 해운대구 우동 637-9,,,,1,250000,
f_f008333,1974하우스,1,7,Y,,,1,,에어비앤비,,,,,2023-08-15 20:37,1,31193,숙박비
f_f008336,소노벨비발디파크 B동,1,4,Y,,,2,,비발디파크 소노벨,,,,,2023-08-21 17:41,1,232000,숙박비
f_f008352,쏘타 컬렉션 더 테라스,1,1,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-25 10:00,3,109000,하프 오션뷰 
f_f008353,호텔갤러리,0,1,Y,,,2,,,대구 중구 태평로22길 12,대구 중구 태평로3가 222-1,,,,5,119000,
f_f008367,고고비치서프,0,7,Y,,,2,,,강원특별자치도 고성군 죽왕면 자작도선사길 86,강원특별자치도 고성군 죽왕면 문암진리 581-16,,,,5,80000,
f_f008373,힐튼호텔 경주,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-08-09 00:00,3,276000,힐튼 경주
f_f008397,더비경프라이빗빌라,0,3,Y,,,2,,,경북 예천군 풍양면 덕암로 1123-35,경북 예천군 풍양면 효갈리 1079-1,,,,1,190000,
f_f008402,브릿지호텔,0,2,Y,,,2,,,부산 수영구 광안해변로 155,부산 수영구 광안동 204-7,,,,5,109000,
f_f008403,숙소,1,2,Y,,,2,,아고다,,,,,2023-08-19 00:00,1,40000,양구 봄일랑 모텔 숙박비
f_f008406,스테이구구,0,3,Y,,,2,,,강원특별자치도 강릉시 주문진읍 해안로 1929,강원특별자치도 강릉시 주문진읍 주문리 1,,,,1,125000,
f_f008413,치악산자연휴양림,1,9,Y,,,2,,치악산자연휴양림,강원특별자치도 원주시 판부면 휴양림길 66,강원특별자치도 원주시 판부면 금대리 산 100,4457683,5113038021,2023-08-31 21:40,1,40000,숙박비
f_f008429,오투모텔,1,2,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-08-14 00:00,3,66000,숙박비
f_f008430,월송솔머리펜션,0,3,Y,,,2,,,경북 울진군 평해읍 월송길 68-14,경북 울진군 평해읍 월송리 788-3,,,,1,130000,
f_f008436,힐비치서프리조트,0,4,Y,,,4,,,강원특별자치도 양양군 현남면 동산큰길 84-26,강원특별자치도 양양군 현남면 동산리 203-19,,,,5,340000,
f_f008442,덴바스타호텔,0,1,Y,,,2,,,부산 기장군 정관읍 산단2로 31-38,부산 기장군 정관읍 달산리 1049-8,,,,5,134000,
f_f008443,꿈의궁전,1,2,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-13 10:00,3,38700,트윈3인기준호텔라텍스소
f_f008445,호텔아마란스,1,1,Y,,,2,,굿스테이 호텔 아마란스,강원특별자치도 속초시 온천로 55,강원특별자치도 속초시 노학동 748-51,3223012,5121010700,2023-08-23 15:00,1,42750,숙박비
f_f008450,오션그레이트펜션,1,3,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-12 00:01,1,108500,강릉 오션그레이트 펜션
f_f008453,페어필드 바이메리어트 부산,0,1,Y,,,2,,,부산 해운대구 해운대해변로 314,부산 해운대구 중동 1400-60,,,,1,119000,
f_f008473,파인앤유오션시티,1,8,Y,,,2,,에어비앤비,,,,,2023-08-12 19:20,1,103977,숙박비 
f_f008489,정동진모텔,1,2,Y,,,2,,11번가,서울 중구 한강대로 416,,2005005,1114011800,2023-08-21 16:19,1,51680,정동진 모텔
f_f008506,숙소(에어비앤비),1,8,Y,,,4,,에어비앤비,,,,,2023-08-13 22:30,1,340812,숙박비 
f_f008518,김삿갓계곡캠핑장,1,5,Y,,,3,,김삿갓계곡캠핑장,강원특별자치도 영월군 김삿갓면 김삿갓로 216-26,,3227004,5175032527,2023-07-17 18:53,1,59999,D-7 데크+지붕(계곡뷰/애견가능)
f_f008612,미연펜션,0,3,Y,,,4,,,부산 해운대구 송정광어골로 58-1,부산 해운대구 송정동 438-11,,,,5,112000,
f_f008618,라임비치펜션,0,3,Y,,,8,,,강원특별자치도 강릉시 해안로 651-17,강원특별자치도 강릉시 안현동 222-5,,,,5,408000,
f_f008623,신라스테이 해운대,1,1,Y,,,2,,아고다,,,,,2023-08-27 15:00,1,114143,신라스테이 해운대 
f_f008625,오션뷰펜션,1,3,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-15 00:00,3,150000,경주감포오션뷰펜션
f_f008629,황리단길,0,7,N,,,2,,,경북 경주시 태종로 746,,,,,1,82800,
f_f008630,호텔아리나,1,1,Y,,,2,,(주)밀양온천관광호텔,경남 밀양시 삼문강변로 82,,3336034,4827010400,2023-08-20 15:03,1,113000,
f_f008635,소노벨비발디파크 B동,0,1,Y,,,1,,,강원특별자치도 홍천군 서면 한치골길 262,,,,,1,38000,
f_f008652,크리스탈모텔,0,2,Y,,,2,,,강원특별자치도 강릉시 옥천로65번길 2-8,강원특별자치도 강릉시 옥천동 273-4,,,,1,46733,
f_f008730,경북 경주시 외동읍 토함산로 41-4,0,11,Y,,,2,,,경북 경주시 외동읍 토함산로 41-4,,,,,5,269000,
f_f008741,웨이브글램핑,0,5,Y,,,2,,,경북 포항시 남구 구룡포읍 일출로 465,경북 포항시 남구 구룡포읍 석병리 19-2,,,,5,210000,
f_f008750,플로팅웨일 설악도적폭포스테이,0,3,Y,,,2,,,강원특별자치도 인제군 북면 미시령옛길 140,강원특별자치도 인제군 북면 용대리 1-2,,,,1,76000,
f_f008752,소노벨비발디파크 B동,1,4,Y,,,4,,㈜티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,2023-06-28 00:00,1,287960,홍천 비발디파크 워터파크 패키지
f_f008775,브리즈펜션,1,3,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-15 22:24,3,83660,305제트스파-숙박비
f_f008779,H avenue hotel,0,1,Y,,,2,,,항구동 17-79,,,,,1,150000,
f_f008803,인제스피디움,1,1,Y,,,2,,아고다,,,,,2023-08-28 00:00,1,100006,인제 스피디움 호텔 앤 리조트
f_f008805,넘버25호텔 광안리점,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-17 23:35,1,60000,부산 광안리 넘버25 광안점 
f_f008807,어반스테이 속초등대점,1,3,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-29 00:02,1,70580,어반스테이 속초등대-숙박비
f_f008810,피그멜리온이펙트,0,3,Y,,,2,,,강원특별자치도 춘천시 서면 경춘로 405,,,,,5,55460,
f_f008827,이프모텔,1,2,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-09-09 22:48,1,23000,
