TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,latitude,longitude
f_f008445,2308240004,1,0,0,1,2,2270677902.0,만석닭강정,강원특별자치도 속초시 중앙로129번길 35-26,강원특별자치도 속초시 금호동 492-13,4469219.0,5121010400.0,2023-08-24 18:06,1,21000.0,핫끈한맛(순살),,0.0,0.0
f_f008445,2308230005,1,1,1,1,2,6880902024.0,GS25,강원특별자치도 속초시 노리5길 5,강원특별자치도 속초시 노학동 330-1,4469017.0,5121010700.0,2023-08-23 21:41,1,13700.0,블루문캔;호가든로제(신);1664로제캔;짐빔하이볼자몽;꼬북칩매콤한맛,,0.0,0.0
f_f008445,2308240002,1,1,1,1,2,2183700801.0,긷,강원특별자치도 속초시 원암학사평길 60,,4013009.0,5121010700.0,2023-08-24 12:12,1,19000.0,감자빵;아메리카노 ICE;로티 크림라떼,,0.0,0.0
f_f008445,2308240003,1,1,1,1,2,4120942623.0,설악다향,강원특별자치도 속초시 설악산로 1085,강원특별자치도 속초시 설악동 146-2,3223005.0,5121011200.0,2023-08-24 16:10,1,6000.0,벌집아이스크림 ,,0.0,0.0
f_f008445,2308230005,1,2,2,1,2,,도야족발보쌈,강원특별자치도 속초시 먹거리8길 22,강원특별자치도 속초시 교동 968-11,4469057.0,5121010600.0,2023-08-23 10:22,3,37000.0,[도야] 내맘대로 두가지 반반 1개 ,,0.0,0.0
f_f008445,2308240004,1,2,2,1,2,1844900307.0,인생역전,강원특별자치도 속초시 중앙시장로6길 32,,4469248.0,5121010300.0,2023-08-24 18:20,1,6000.0,,,0.0,0.0
f_f008445,2308240004,1,3,3,1,2,3200500613.0,현태네튀김,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-08-24 19:18,1,17000.0,,,0.0,0.0
f_f008445,2308240004,1,3,3,2,2,3200500613.0,현태네튀김,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-08-24 19:21,1,12000.0,,,0.0,0.0
f_f008445,2308230002,3,4,4,1,2,2238108341.0,소노인터내셔널,강원특별자치도 홍천군 서면 한치골길 262,,4475627.0,5172037023.0,2023-08-23 09:03,1,50000.0,오션월드 선불충전 ,,0.0,0.0
f_f008445,2308230002,1,5,5,1,2,2238108341.0,소노인터내셔널,강원특별자치도 홍천군 서면 한치골길 262,,4475627.0,5172037023.0,2023-08-23 10:25,1,14500.0,게토레이;회오리감자;캐네디소시지,,0.0,0.0
f_f008445,2308230002,1,7,7,1,2,2238108341.0,소노인터내셔널,강원특별자치도 홍천군 서면 한치골길 262,,4475627.0,5172037023.0,2023-08-23 12:14,3,15800.0,불와퍼;콰트로주니세트;세트라지업_오션,,0.0,0.0
f_f008445,2308230002,1,8,8,1,2,2238108341.0,소노인터내셔널,강원특별자치도 홍천군 서면 한치골길 262,,4475627.0,5172037023.0,2023-08-23 14:49,1,7500.0,ICE아메리카노;옥수수수염차,,0.0,0.0
f_f008445,2308230002,1,9,9,1,2,2238108341.0,소노인터내셔널,강원특별자치도 홍천군 서면 한치골길 262,,4475627.0,5172037023.0,2023-08-23 15:39,1,5500.0,스트릿츄 ,,0.0,0.0
f_f008450,2308200005,1,0,0,1,2,2261316220.0,썬한식,강원특별자치도 강릉시 강동면 율곡로 1167,강원특별자치도 강릉시 강동면 정동진리 296-7,3220032.0,5115034028.0,2023-08-20 12:12,1,23000.0,,,0.0,0.0
f_f008450,2308200006,1,0,0,1,2,1078657147.0,이디야,강원특별자치도 강릉시 강동면 정동역길 17,강원특별자치도 강릉시 강동면 정동진리 303,4460884.0,5115034028.0,2023-08-20 12:20,1,8900.0,(EX)복숭아 아이스티;에스프레소 1샷;(L)ICED바닐라 라떼,,0.0,0.0
f_f008450,2308200010,1,0,0,1,2,6481301679.0,해돈가,강원특별자치도 강릉시 강동면 헌화로 999,강원특별자치도 강릉시 강동면 정동진리 12,3220051.0,5115034028.0,2023-08-20 19:11,1,77000.0,공기밥;해돈가세트,,0.0,0.0
f_f008450,2308210003,1,0,0,1,2,6060321177.0,등명집,강원특별자치도 강릉시 강동면 율곡로 1378,강원특별자치도 강릉시 강동면 정동진리 448-2,3220032.0,5115034028.0,2023-08-21 13:49,1,20000.0,,,0.0,0.0
f_f008450,2308210001,3,0,0,1,2,2268125878.0,(주)하슬라아트월드,강원특별자치도 강릉시 강동면 율곡로 1441,,3220032.0,5115034028.0,2023-08-21 10:30,1,26000.0,입장권,,0.0,0.0
f_f008450,2308210002,1,1,1,1,2,5107500373.0,스테이 인터뷰,강원특별자치도 강릉시 강동면 율곡로 1458,강원특별자치도 강릉시 강동면 정동진리 524-1,3220032.0,5115034028.0,2023-08-21 11:49,1,18000.0,말차 라떼(ICE);바닐라 라떼(ICE);허니  페스츄리,,0.0,0.0
f_f008453,2308220004,2,0,0,0,2,,꼬숑드이지,중앙대로692번길 19 1층,,,,,1,22400.0,,2623010300.0,0.0,0.0
f_f008453,2308210005,1,0,0,1,2,1480801480.0,용이초밥,부산 부산진구 중앙대로702번길 46-5,부산 부산진구 부전동 170-6,4187690.0,2623010300.0,2023-08-21 12:34,1,30800.0,1접시,,0.0,0.0
f_f008453,2308210006,1,0,0,1,2,1338602980.0,클럽디 오아시스,부산 해운대구 달맞이길 30,,4199011.0,2635010600.0,2023-08-21 18:07,1,33800.0,청수당 호박식혜ice;맥반석 계란;식혜;홍초,,0.0,0.0
f_f008453,2308220001,1,0,0,1,2,2018132195.0,(주)신세계,부산 해운대구 센텀남대로 35,부산 해운대구 우동 1495,2133001.0,2635010500.0,2023-08-22 12:46,1,22200.0,스프링롤;하노이 분짜,,0.0,0.0
f_f008453,2308220003,1,0,0,1,2,4082178634.0,봉추찜닭,부산 부산진구 중앙대로680번가길 18,부산 부산진구 부전동 217-6,4187685.0,2623010300.0,2023-08-22 19:03,1,30000.0,순살 소;당면사리;공기밥,,0.0,0.0
f_f008453,2308210002,1,1,1,1,2,1208765763.0,(주)우아한 형제들,서울 송파구 위례성대로 2,서울 송파구 방이동 44-2,2123002.0,1171011100.0,2023-08-21 21:25,1,24000.0,2인 요거트 아이스크림;김천 샤인머스캣;허니듀 멜론[고당도 강추];추억의 놀이동산 초코 롱츄러스,,0.0,0.0
f_f008453,2308210004,2,1,1,1,2,6120867514.0,세븐일레븐,경남 통영시 광도면 죽림3로 23-28,경남 통영시 광도면 죽림리 1569,3333029.0,4822034024.0,2023-08-21 09:38,1,2700.0,칠성)칸타타콘트라베이스,,0.0,0.0
f_f008453,2308210004,2,2,2,0,2,,이마트24 R통영터미널점,경남 통영시 광도면 죽림4로 19-10,,,,,1,6400.0,,4822034000.0,0.0,0.0
f_f008453,2308210007,2,2,2,1,2,,(주)상국이네,부산 해운대구 구남로41번길 40-1,부산 해운대구 중동 1394-42,4199009.0,2635010600.0,2023-08-21 19:38,1,17500.0,떡복이1.5;순대;튀김5개,,0.0,0.0
f_f008453,2308220002,3,2,2,1,2,3228502147.0,앵무새카페 리프패럿 삼정타워,부산 부산진구 중앙대로 672,부산 부산진구 부전동 227-2,2000010.0,2623010300.0,2023-08-22 16:42,1,19000.0,이용료-보틀+음료,,0.0,0.0
f_f008453,2308210004,2,3,3,1,2,6120656110.0,(주)아성다이소,경남 통영시 광도면 죽림4로 40,경남 통영시 광도면 죽림리 1569-61,3333030.0,4822034024.0,2023-08-21 09:34,1,10200.0,스마트폰방수팩(고급형);노팁헤어고무줄(5P)-블랙;린제이 쿨 티트리 모델링팩;매장용 종이 소비자봉투(대),,0.0,0.0
f_f008453,2308210007,2,3,3,1,2,4998602236.0,허니홈비,부산 해운대구 중동1로 38,부산 해운대구 중동 1394-190,3133040.0,2635010600.0,2023-08-21 19:42,1,6000.0,벌집아이스크림,,0.0,0.0
f_f008473,2309020005,1,0,0,1,2,2228301937.0,논골식당(카페),강원특별자치도 동해시 논골1길 22,,4463040.0,5117012300.0,2023-09-02 16:58,1,9500.0,구름스무디;미숫가루,,0.0,0.0
f_f008473,2309030002,1,0,0,1,2,2220144319.0,마당,강원특별자치도 동해시 삼화로 253-12,강원특별자치도 동해시 삼화동 479-6,3221048.0,5117012400.0,2023-09-03 13:45,1,20000.0,,,0.0,0.0
f_f008473,2309030005,1,0,0,1,2,8250602199.0,황정숙막국수,강원특별자치도 동해시 중앙로 42,강원특별자치도 동해시 용정동 233-8,3221040.0,5117010400.0,2023-09-03 18:08,1,27000.0,물막국수;회비빔막국수메밀전병,,0.0,0.0
f_f008473,2309030003,3,0,0,1,2,2228301937.0,무릉별유천지,강원특별자치도 동해시 이기로 97,,3221029.0,5117012400.0,2023-09-03 14:17,1,52000.0,입장권;체험권,,0.0,0.0
f_f008473,2309030004,3,0,0,1,2,2228204577.0,동해시시설관리공단(무릉계곡),강원특별자치도 동해시 덕골길 10,,4463060.0,5117010100.0,2023-09-03 16:23,1,2000.0,입장권,,0.0,0.0
f_f008473,2309020006,2,1,1,1,2,5972900956.0,무코문어 1936,강원특별자치도 동해시 일출로 23,강원특별자치도 동해시 발한동 3-5,3221030.0,5117011100.0,2023-09-02 18:56,1,10000.0,,,0.0,0.0
f_f008473,2309020007,2,1,1,1,2,2068650913.0,이마트,강원특별자치도 동해시 천곡로 100,강원특별자치도 동해시 천곡동 831,3221044.0,5117010100.0,2023-09-02 19:25,1,49580.0,현미쌀밥;노브랜드 볶음김치;CJ 누룽지닭백숙죽;(소)한우업진살1+;(소)국내산돈등심덧살,,0.0,0.0
f_f008473,2309020001,1,2,2,1,2,1078657147.0,스토리웨이,서울 동대문구 회기로26길 15,서울 동대문구 회기동 351,4115702.0,1123010800.0,2023-09-02 07:54,1,9000.0,외사비김밥;치즈김밥 ,,0.0,0.0
f_f008473,2309020001,1,3,3,1,2,1078657147.0,스토리웨이,서울 동대문구 회기로26길 15,서울 동대문구 회기동 351,4115702.0,1123010800.0,2023-09-02 08:15,1,9800.0,(신)아몬드크림치즈;(신)자몽레몬에이드,,0.0,0.0
f_f008489,2309020003,1,0,0,1,2,2561201094.0,한올국수,강원특별자치도 삼척시 새천년도로 559-90,강원특별자치도 삼척시 갈천동 12-6,3224020.0,5123010700.0,2023-09-02 13:09,1,24000.0,오징어보쌈,,0.0,0.0
f_f008489,2309020006,1,0,0,1,2,5553900140.0,세븐일레븐,강원특별자치도 동해시 촛대바위길 8,강원특별자치도 동해시 추암동 1-3,4463203.0,5117011400.0,2023-09-02 15:17,1,2200.0,해태)부라보바닐라,,0.0,0.0
f_f008489,2309030002,1,0,0,1,2,2018121515.0,스타벅스,강원특별자치도 강릉시 창해로14번길 40,강원특별자치도 강릉시 견소동 158,4460931.0,5115011500.0,2023-09-03 11:38,1,15400.0,에그에그 SW;햄&루꼴라 올리브SW;I-T)DCF아메리카노,,0.0,0.0
f_f008489,2309030006,1,0,0,1,2,2703800790.0,이가설렁탕,경기 양평군 양평읍 중앙로 408,경기 양평군 양평읍 대흥리 651-2,3217044.0,4183025028.0,2023-09-03 19:35,1,20000.0,얼큰육개장;설렁탕 ,,0.0,0.0
f_f008489,2309020009,2,0,0,1,2,2220881652.0,등대그집,강원특별자치도 동해시 논골1길 17-6,강원특별자치도 동해시 묵호진동 4-111,4463040.0,5117012300.0,2023-09-02 16:51,1,4000.0,고양이;컵받침,,0.0,0.0
f_f008489,2309020008,3,0,0,1,2,2228301937.0,동해시청,강원특별자치도 동해시 천곡로 77,강원특별자치도 동해시 천곡동 806,3221044.0,5117010100.0,2023-09-02 16:10,1,2000.0,도째비골 입장권 ,,0.0,0.0
f_f008506,2308260012,1,0,0,0,4,,생활맥주 광안리점,부산 수영구 광안해변로 165,,,,,1,85000.0,,2650010400.0,0.0,0.0
f_f008506,2308260002,1,0,0,1,4,1078657147.0,스토리웨이,서울 용산구 청파로89길 31,서울 용산구 서계동 7,4106392.0,1117010800.0,2023-08-26 09:12,1,21800.0,새우오믈렛토스트;크로크무슈;소금버터롤;아메리카노(ICE),,0.0,0.0
f_f008506,2308260005,1,0,0,1,4,5478102767.0,신발원,부산 동구 대영로243번길 62,부산 동구 초량동 561-1,4006002.0,2617010100.0,2023-08-26 13:48,1,43700.0,,,0.0,0.0
f_f008506,2308260009,1,0,0,1,4,6173635515.0,까사부사노광안점,부산 수영구 광안해변로 179,부산 수영구 광안동 200-4,3138005.0,2650010400.0,2023-08-26 16:36,1,26800.0,광안선셋 에이드;Busano Espresso;쇼콜라토;롱블랙 ICE;부사노 아몬드 크림라떼,,0.0,0.0
f_f008506,2308260010,1,0,0,1,4,3550602079.0,해성막창집,부산 수영구 광안해변로 269,부산 수영구 민락동 176-18,3138005.0,2650010300.0,2023-08-26 19:26,1,86000.0,구이 3인분;테라;처음처럼;칠성사이다;곱창전골 2인분,,0.0,0.0
f_f008506,2308270001,1,0,0,1,4,4898501515.0,칠암사계,부산 기장군 일광읍 칠암1길 7-10,,4220344.0,2671025927.0,2023-08-27 12:06,1,43700.0,퀴니아망;초코소금빵;복숭아 타르트;아메_블랙스톤(I),,0.0,0.0
f_f008506,2308270004,1,0,0,1,4,8788500598.0,(주)헤딕스,부산 중구 중앙대로 2,,2000010.0,2611011000.0,2023-08-27 15:58,1,34400.0,카페드파리,,0.0,0.0
f_f008518,2308190003,1,0,0,1,3,2148608930.0,양평하(원주)휴게소,경기 양평군 양동면 송석2길 52,경기 양평군 양동면 단석리 산 180-2,4451730.0,4183038028.0,2023-08-19 13:21,1,8000.0,호두과자;도깨비핫도그,,0.0,0.0
f_f008518,2308200002,3,0,0,1,3,2258218099.0,김삿갓문학관,강원특별자치도 영월군 김삿갓면 김삿갓로 216-22,,3227004.0,5175032527.0,2023-08-20 12:16,1,4000.0,입장권,,0.0,0.0
f_f008518,2308190004,1,0,0,2,3,5783900916.0,청령포맛집,강원특별자치도 영월군 영월읍 서부시장길 15-7,,4481131.0,5175025022.0,2023-08-19 16:02,1,13500.0,올챙이국수;메밀전;수수부꾸미;동동주,,0.0,0.0
f_f008518,2308190004,1,0,0,3,3,7922300831.0,영월가나닭강정,강원특별자치도 영월군 영월읍 서부시장길 12-3,,4481131.0,5175025022.0,2023-08-19 16:08,1,13000.0,,,0.0,0.0
f_f008518,2308190004,1,0,0,4,3,1281347263.0,다슬기한마당,강원특별자치도 영월군 영월읍 영월로 2099-2,강원특별자치도 영월군 영월읍 덕포리 497-6,3227017.0,5175025024.0,2023-08-19 16:25,1,24000.0,해장국,,0.0,0.0
f_f008518,2308200003,1,1,1,1,3,5920302793.0,무쇠뚝삼겹,경기 성남시 중원구 금상로 36-1,경기 성남시 중원구 상대원동 2960,3179006.0,4113310500.0,2023-08-20 18:03,1,50000.0,암돼지삼겹;미나리;암돼지목심;비빔냉면,,0.0,0.0
f_f008518,2308190004,2,1,1,1,3,5930402037.0,GS25,충북 제천시 금성면 청풍호로 743,충북 제천시 금성면 월림리 178-4,3239070.0,4315031030.0,2023-08-19 14:33,1,23700.0,새로병;상쾌환부스터;돌덩이얼음;칭따오논알,,0.0,0.0
f_f008543,2308200002,1,0,0,0,4,,푸드트럭,655-1 푸드트럭,,,,,3,18000.0,,2711015700.0,0.0,0.0
f_f008543,2308200003,1,0,0,1,4,7434800467.0,소소떡볶이,대구 수성구 동대구로 95,대구 수성구 두산동 113,3007004.0,2726011100.0,2023-08-20 11:25,1,10900.0,소소떡볶이,,0.0,0.0
f_f008543,2308200006,1,0,0,1,4,5131829094.0,우돈가,경북 구미시 산동읍 강동로 1019-30,경북 구미시 산동읍 신당리 288-13,3305003.0,4719025625.0,2023-08-20 19:32,1,118000.0,,,0.0,0.0
f_f008543,2308200004,2,0,0,1,4,2208160348.0,홈플러스,대구 수성구 동대구로 95,대구 수성구 두산동 113,3007004.0,2726011100.0,2023-08-20 11:42,1,8780.0,대상_볶음김치;허니순살닭강정;소보로흑미찰빵;뽀득소시지베이글;알프스소금버터번,,0.0,0.0
f_f008544,2308200003,1,0,0,1,4,5161801907.0,코지하우스,부산 해운대구 우동1로 37,부산 해운대구 우동 493-1,3133030.0,2635010500.0,2023-08-20 13:08,1,48600.0,스테이크크림파스타;큐브스테이크필라프;고르곤졸라피자;치킨텐더샐러드;레몬에이드;청포도에이드,,0.0,0.0
f_f008544,2308200005,1,0,0,1,4,2193013203.0,딥플로우,부산 해운대구 우동1로20번길 37,부산 해운대구 우동 532-22,4199129.0,2635010500.0,2023-08-20 13:44,1,10600.0,카페라떼;ICE카페라떼,,0.0,0.0
f_f008544,2308200004,2,0,0,1,4,5608700390.0,산리오러버스클럽(샵),부산 해운대구 우동1로 56-4,부산 해운대구 우동 457-7,3133030.0,2635010500.0,2023-08-20 13:30,1,20100.0,틴케이스 스티커세트_핑크;메모패드_플라워_핑크;메모패드_베어_핑크;(팬시)SLC 말랑 키링 KT;(잡화)SLC 타포린백,,0.0,0.0
f_f008547,2308190005,1,0,0,1,2,7211602033.0,미태리,강원특별자치도 강릉시 율곡초교길39번길 8,강원특별자치도 강릉시 교동 1865-5,4460822.0,5115011000.0,2023-08-19 14:29,1,18900.0,알리오올리오;새우 3마리 추가;소불고기 필라프,,0.0,0.0
f_f008547,2308190008,1,0,0,1,2,2161019874.0,강문떡갈비,강원특별자치도 강릉시 창해로 360-1,강원특별자치도 강릉시 강문동 172,3220043.0,5115011300.0,2023-08-19 17:31,1,20000.0,도시락,,0.0,0.0
f_f008547,2308190002,3,0,0,1,2,4972100494.0,리틀비틀키즈카페,강원특별자치도 강릉시 경포로15번길 6-10,강원특별자치도 강릉시 지변동 677,4460147.0,5115013200.0,2023-08-19 11:56,1,25000.0,아이손요리학교,,0.0,0.0
f_f008549,2308220002,1,0,0,1,2,5512101685.0,사랑해베이글,경남 김해시 율하카페길 71-8,경남 김해시 관동동 1094-2,4857148.0,4825013000.0,2023-08-22 10:27,1,9300.0,아메리카노(ICE);에그베이컨(블루베리) ,,0.0,0.0
f_f008549,2308220003,2,0,0,1,2,2208866550.0,(주)파타고니아코리아,서울 강남구 삼성로122길 25,서울 강남구 삼성동 60-3,4166858.0,1168010500.0,2023-08-22 13:19,1,114700.0,파타고니아 기타아웃도어,,0.0,0.0
f_f008549,2308220004,2,0,0,1,2,6448500020.0,김해유통센터(소매),경남 김해시 칠산로 128,경남 김해시 신문동 1421,3335061.0,4825012700.0,2023-08-22 15:29,1,13189.0,오리온 예감 오리지널;새콤 쌈무_CJ_하선정쌈;포크벨리앞다리;깐마늘(난지)/국산,,0.0,0.0
f_f008549,2308220003,1,1,1,1,2,2118895935.0,주)엠즈씨드,서울 강남구 도산대로75길 20,서울 강남구 청담동 99-7,4166299.0,1168010400.0,2023-08-22 14:11,1,4900.0,폴바셋,,0.0,0.0
f_f008549,2308220003,2,4,4,1,2,1178133400.0,(주)우리홈쇼핑,서울 영등포구 양평로21길 10,서울 영등포구 양평동5가 21,4154613.0,1156012900.0,2023-08-22 13:03,3,30000.0,스튜디오 샵 여성골프티,,0.0,0.0
f_f008551,2308220007,1,0,0,0,1,,슬랩트,13-1,,,,,1,9100.0,,4713011000.0,0.0,0.0
f_f008551,2308220005,1,0,0,1,1,6290802085.0,오륙돈,경북 경주시 동성로 129,경북 경주시 황오동 215-1,3305016.0,4713010500.0,2023-08-22 13:17,1,9000.0,돈곰탕,,0.0,0.0
f_f008551,2308220008,2,1,1,1,1,5050394362.0,황남빵,경북 경주시 태종로 783,경북 경주시 황오동 347-1,3305061.0,4713010500.0,2023-08-22 15:19,1,5000.0,,,0.0,0.0
f_f008553,2308200002,1,0,0,1,3,4048601054.0,투썸플레이스,경남 창원시 마산합포구 월영동4길 10,경남 창원시 마산합포구 해운동 5-119,4787598.0,4812515800.0,2023-08-20 13:04,1,12800.0,P.다쿠아즈초콜릿생크림;I.아인슈페너,,0.0,0.0
f_f008553,2308200004,1,0,0,1,3,5460701329.0,종가돼지국밥,경남 창원시 마산합포구 드림베이대로 8,경남 창원시 마산합포구 해운동 46-4,2329001.0,4812515800.0,2023-08-20 21:53,1,29000.0,,,0.0,0.0
f_f008553,2308200003,3,0,0,1,3,6158532747.0,(주)롯데 워터파크,경남 김해시 장유로 555,경남 김해시 신문동 1417,3335054.0,4825012700.0,2023-08-20 14:07,1,74400.0,입장권 ,,0.0,0.0
f_f008553,2308200003,3,0,0,2,3,6158532747.0,(주)롯데 워터파크,경남 김해시 장유로 555,경남 김해시 신문동 1417,3335054.0,4825012700.0,2023-08-20 14:05,1,34000.0,오후 입장권,,0.0,0.0
f_f008554,2308190003,1,0,0,1,1,1068123498.0,엔제리너스,부산 해운대구 해운대로 875,부산 해운대구 좌동 1435,2006010.0,2635010700.0,2023-08-19 07:47,1,9000.0,너티아메리카노IS,,0.0,0.0
f_f008554,2308190004,1,0,0,1,1,6201472926.0,신명오도리마을,울산 북구 동해안로 1802,,3000101.0,3120011400.0,2023-08-19 14:59,1,51000.0,대하;새우라면;공기밥,,0.0,0.0
f_f008554,2308190006,1,0,0,1,1,4927100266.0,스매쉬,울산 중구 내황2길 26,울산 중구 반구동 776-7,4307097.0,3111011800.0,2023-08-19 15:41,1,10700.0,Black Bean;Vanilla Cream,,0.0,0.0
f_f008555,2308260003,1,0,0,0,2,,눈꽃을나누다 사직점,90-3 1층,,,,,1,61000.0,,2626010900.0,0.0,0.0
f_f008555,2308260004,1,0,0,0,2,,공차 부산사직점,93-37,,,,,1,9500.0,,2626010900.0,0.0,0.0
f_f008560,2308200004,1,0,0,1,2,4092613361.0,더명인CNF(롤치즈와국화빵),부산 기장군 기장읍 기장해안로 147,부산 기장군 기장읍 당사리 524,3140057.0,2671025032.0,2023-08-20 12:32,1,7000.0,로브커피 기타디저트,,0.0,0.0
f_f008560,2308200006,1,0,0,1,2,5150287482.0,일광아구찜,부산 기장군 일광읍 삼성3길 55,부산 기장군 일광읍 삼성리 33-8,4220131.0,2671025921.0,2023-08-20 16:45,1,43000.0,,,0.0,0.0
f_f008560,2308200005,2,0,0,1,2,1048639136.0,주식회사 피티엠,서울 용산구 원효로 156,서울 용산구 원효로2가 92-8,3102007.0,1117011300.0,2023-08-20 04:19,1,66800.0,포트메리온 도자기찬기 ,,0.0,0.0
f_f008561,2308270002,3,0,0,1,3,7278100934.0,주식회사티에스에스챔프,강원특별자치도 영월군 남면 나뱅이길 61,,4481031.0,5175034021.0,2023-08-27 11:36,1,20000.0,입장권;동물먹이체험,,0.0,0.0
f_f008561,2308270003,2,2,2,1,3,1349615755.0,청령포,강원특별자치도 영월군 영월읍 서부시장길 12-3,,4481131.0,5175025022.0,2023-08-27 13:58,1,10000.0,,,0.0,0.0
f_f008563,2308270004,1,0,0,1,2,6132081262.0,장금이수랏간,경남 진주시 문산읍 동부로 712,경남 진주시 문산읍 상문리 1001-3,3332019.0,4817025021.0,2023-08-27 13:34,1,34000.0,,,0.0,0.0
f_f008564,2308200004,1,0,0,0,3,,회산막국수,746-6,,,,,1,58000.0,,4213011000.0,0.0,0.0
f_f008564,2308200007,2,0,0,0,3,,원주원예농협 하나로마트,803-2,,,,,1,18850.0,,4213011000.0,0.0,0.0
f_f008564,2308200005,3,0,0,1,3,2248206931.0,사단법인한지개발원,강원특별자치도 원주시 한지공원길 151,강원특별자치도 원주시 무실동 16,4457648.0,5113011500.0,2023-08-20 16:00,1,16000.0,,,0.0,0.0
f_f008564,2308200006,6,0,0,1,3,7738200308.0,원주시설관리공단,강원특별자치도 원주시 남원로 487,강원특별자치도 원주시 명륜동 671,3219011.0,5113010600.0,2023-08-20 16:50,1,9000.0,수영장 입장권,,0.0,0.0
f_f008568,2308190003,1,0,0,1,4,5245600221.0,공대현스시,강원특별자치도 삼척시 하실1길 3,강원특별자치도 삼척시 교동 235-10,4472343.0,5123010600.0,2023-08-19 14:55,1,31500.0,수제새우튀김미니;새우롤;공대현스시,,0.0,0.0
f_f008568,2308190005,1,1,1,1,4,2228202716.0,삼척가람영화관,강원특별자치도 삼척시 엑스포로 50,,3224037.0,5123011900.0,2023-08-19 17:57,1,10000.0,팝콘세트 B,,0.0,0.0
f_f008569,2308200002,1,0,0,1,1,8103501112.0,두낫디스터브팔공산,경북 칠곡군 동명면 기성3길 64,경북 칠곡군 동명면 기성리 405-5,4766116.0,4785032036.0,2023-08-20 15:30,1,7500.0,I)아이스크림 라떼,,0.0,0.0
f_f008569,2308200003,1,0,0,1,1,1020663448.0,피제리아라르도,대구 동구 팔공산로 356,대구 동구 송정동 824-1,3000049.0,2714014300.0,2023-08-20 19:41,1,15900.0,고르곤 버섯크림,,0.0,0.0
f_f008570,2308280002,1,0,0,0,4,,던킨도너츠 고신대학교,516-36,,,,,1,20000.0,,2620012100.0,0.0,0.0
f_f008570,2308280003,1,0,0,1,4,6031339226.0,양평칼국수,부산 사하구 다대로 680-1,부산 사하구 다대동 1552-10,3134007.0,2638010600.0,2023-08-28 12:39,1,24000.0,,,0.0,0.0
f_f008571,2308190002,1,0,0,1,1,2080567084.0,노지,경남 김해시 삼계로205번길 4-1,경남 김해시 삼계동 1440-3,4805443.0,4825010700.0,2023-08-19 15:39,1,12000.0,흑임자 라떼;말차아이스크림라떼,,0.0,0.0
f_f008571,2308190003,1,0,0,1,1,5578802384.0,필립스가든,경남 김해시 생림면 인제로 545-61,,3335051.0,4825035021.0,2023-08-19 17:11,1,36000.0,상품;쌈무 새콤한맛;지리산 흑돼지삼겹살,,0.0,0.0
f_f008571,2308190004,1,0,0,1,1,2018121515.0,스타벅스,경남 김해시 김해대로 2465,,2335001.0,4825011700.0,2023-08-19 19:56,3,15400.0,I-T)카페라떼;I-T)DCF아메리카노;탕종포테이토샌드;단호박에그SW,,0.0,0.0
f_f008572,2308260004,1,0,0,1,3,5150356462.0,MILLTON(밀톤),경북 청도군 운문면 신화랑길 6,경북 청도군 운문면 방지리 150-3,4857701.0,4782035043.0,2023-08-26 16:35,1,9300.0,멜란지(ICE);밀쿠,,0.0,0.0
f_f008575,2308240003,1,0,0,0,2,,니지텐,봉수로 60 니지텐,,,,,4,23000.0,,4822011600.0,0.0,0.0
f_f008575,2308240006,1,0,0,1,2,5610402006.0,하삼동커피,경남 통영시 중앙로 164,경남 통영시 태평동 406-1,3333033.0,4822010700.0,2023-08-24 13:20,1,6000.0,엣날팥빙수,,0.0,0.0
f_f008575,2308240005,2,0,0,1,2,3171600874.0,CU,경남 통영시 통영해안로 359-1,경남 통영시 동호동 99,3333042.0,4822010800.0,2023-08-24 12:43,1,1800.0,폴라포매실,,0.0,0.0
f_f008575,2308240006,1,0,0,2,2,6378200356.0,통제영주차장,경남 통영시 중앙로 65,경남 통영시 도천동 28,3333033.0,4822010100.0,2023-08-24 14:01,1,1900.0,주차비,,0.0,0.0
f_f008575,2308240002,3,1,1,1,2,1168119948.0,통제영입장료,경남 통영시 중앙로 65,경남 통영시 도천동 28,3333033.0,4822010100.0,2023-08-24 10:15,1,6000.0,입장권,,0.0,0.0
f_f008575,2308240002,3,1,1,2,2,6378200356.0,통제영주차장,경남 통영시 세병로 26,경남 통영시 문화동 109,3333018.0,4822010600.0,2023-08-24 10:52,1,350.0,주차비,,0.0,0.0
f_f008577,2308190002,1,0,0,1,1,1018676277.0,버거킹,부산 해운대구 좌동순환로 310,부산 해운대구 좌동 1327-6,3133039.0,2635010700.0,2023-08-19 11:31,1,16700.0,불고기와퍼주니어;치즈프라이 교환;통새우슈림프버거;통새우추가;슬라이스치즈,,0.0,0.0
